time_ms,local_time,packet_type,sequence_no,fragment_idx,total_fragments,packet_size_bytes
450575,2025-10-15_17:42:12.577,ACKF,1,89,-1,35
451954,2025-10-15_17:42:13.956,ACKF,1,90,-1,35
453333,2025-10-15_17:42:15.335,ACKF,1,91,-1,35
454724,2025-10-15_17:42:16.726,ACKF,1,92,-1,35
456103,2025-10-15_17:42:17.105,ACKF,1,93,-1,35
457482,2025-10-15_17:42:19.484,ACKF,1,94,-1,35
458861,2025-10-15_17:42:20.863,ACKF,1,95,-1,35
460240,2025-10-15_17:42:22.242,ACKF,1,96,-1,35
461631,2025-10-15_17:42:23.633,ACKF,1,97,-1,35
463010,2025-10-15_17:42:24.012,ACKF,1,98,-1,35
464389,2025-10-15_17:42:26.391,ACKF,1,99,-1,35
465769,2025-10-15_17:42:27.771,ACKF,1,100,-1,36
467149,2025-10-15_17:42:28.151,ACKF,1,101,-1,36
468540,2025-10-15_17:42:30.542,ACKF,1,102,-1,36
469920,2025-10-15_17:42:31.922,ACKF,1,103,-1,36
471300,2025-10-15_17:42:33.302,ACKF,1,104,-1,36
472680,2025-10-15_17:42:34.682,ACKF,1,105,-1,36
474060,2025-10-15_17:42:35.062,ACKF,1,106,-1,36
475451,2025-10-15_17:42:37.453,ACKF,1,107,-1,36
476831,2025-10-15_17:42:38.833,ACKF,1,108,-1,36
478211,2025-10-15_17:42:40.213,ACKF,1,109,-1,36
479591,2025-10-15_17:42:41.593,ACKF,1,110,-1,36
480971,2025-10-15_17:42:42.973,ACKF,1,111,-1,36
482362,2025-10-15_17:42:44.364,ACKF,1,112,-1,36
483742,2025-10-15_17:42:45.744,ACKF,1,113,-1,36
485122,2025-10-15_17:42:46.124,ACKF,1,114,-1,36
486502,2025-10-15_17:42:48.504,ACKF,1,115,-1,36
487882,2025-10-15_17:42:49.884,ACKF,1,116,-1,36
489274,2025-10-15_17:42:51.276,ACKF,1,117,-1,36
490654,2025-10-15_17:42:52.656,ACKF,1,118,-1,36
492034,2025-10-15_17:42:53.036,ACKF,1,119,-1,36
493414,2025-10-15_17:42:55.416,ACKF,1,120,-1,36
494794,2025-10-15_17:42:56.796,ACKF,1,121,-1,36
496185,2025-10-15_17:42:57.187,ACKF,1,122,-1,36
497565,2025-10-15_17:42:59.567,ACKF,1,123,-1,36
498945,2025-10-15_17:43:00.947,ACKF,1,124,-1,36
500325,2025-10-15_17:43:02.327,ACKF,1,125,-1,36
501705,2025-10-15_17:43:03.707,ACKF,1,126,-1,36
503097,2025-10-15_17:43:04.099,ACKF,1,127,-1,36
504477,2025-10-15_17:43:06.479,ACKF,1,128,-1,36
505857,2025-10-15_17:43:07.859,ACKF,1,129,-1,36
506947,2025-10-15_17:43:08.949,ACKF,1,130,-1,36
508073,2025-10-15_17:43:09.075,ACK,1,-1,-1,41



524642,2025-10-15_17:43:26.644,ACKF,2,0,-1,34
525945,2025-10-15_17:43:27.947,ACKF,2,1,-1,34
527243,2025-10-15_17:43:29.245,ACKF,2,2,-1,34
528541,2025-10-15_17:43:30.543,ACKF,2,3,-1,34
529839,2025-10-15_17:43:31.841,ACKF,2,4,-1,34
531143,2025-10-15_17:43:32.145,ACKF,2,5,-1,34
532446,2025-10-15_17:43:34.448,ACKF,2,6,-1,34
533744,2025-10-15_17:43:35.746,ACKF,2,7,-1,34
535042,2025-10-15_17:43:36.044,ACKF,2,8,-1,34
536340,2025-10-15_17:43:38.342,ACKF,2,9,-1,34
537725,2025-10-15_17:43:39.727,ACKF,2,10,-1,35
539110,2025-10-15_17:43:40.112,ACKF,2,11,-1,35
540489,2025-10-15_17:43:42.491,ACKF,2,12,-1,35
541868,2025-10-15_17:43:43.870,ACKF,2,13,-1,35
543247,2025-10-15_17:43:45.249,ACKF,2,14,-1,35
544632,2025-10-15_17:43:46.634,ACKF,2,15,-1,35
546017,2025-10-15_17:43:47.019,ACKF,2,16,-1,35
547396,2025-10-15_17:43:49.398,ACKF,2,17,-1,35
548775,2025-10-15_17:43:50.777,ACKF,2,18,-1,35
550154,2025-10-15_17:43:51.156,ACKF,2,19,-1,35
551539,2025-10-15_17:43:53.541,ACKF,2,20,-1,35
554798,2025-10-15_17:43:56.800,ACKF,2,21,-1,35
556177,2025-10-15_17:43:57.179,ACKF,2,22,-1,35
557556,2025-10-15_17:43:59.558,ACKF,2,23,-1,35
558936,2025-10-15_17:44:00.938,ACKF,2,24,-1,35
560327,2025-10-15_17:44:02.329,ACKF,2,25,-1,35
561706,2025-10-15_17:44:03.708,ACKF,2,26,-1,35
563085,2025-10-15_17:44:04.087,ACKF,2,27,-1,35
564464,2025-10-15_17:44:06.466,ACKF,2,28,-1,35
565844,2025-10-15_17:44:07.846,ACKF,2,29,-1,35
567234,2025-10-15_17:44:09.236,ACKF,2,30,-1,35
568613,2025-10-15_17:44:10.615,ACKF,2,31,-1,35
569992,2025-10-15_17:44:11.994,ACKF,2,32,-1,35
571371,2025-10-15_17:44:13.373,ACKF,2,33,-1,35
572751,2025-10-15_17:44:14.753,ACKF,2,34,-1,35
574142,2025-10-15_17:44:15.144,ACKF,2,35,-1,35
575521,2025-10-15_17:44:17.523,ACKF,2,36,-1,35
576900,2025-10-15_17:44:18.902,ACKF,2,37,-1,35
578279,2025-10-15_17:44:20.281,ACKF,2,38,-1,35
579659,2025-10-15_17:44:21.661,ACKF,2,39,-1,35
